Book	Member	Employee	DateOfLoan	DateToReturn	DateReturned	LoanId	Rating	LateDays	LateFee
0425170551	245	13	358	899	855	17325	10	0	0
0425171094	962	22	444	1478	1080	12424	0	0	0
042517168X	169	6	283	927	356	4476	0	0	0
0425173127	601	13	501	169	716	15357	7	0	0
0425173127	601	20	881	541	1109	15098	7	0	0
0425176533	702	4	516	193	189	18891	3	0	0
0425177793	707	23	504	1218	804	19079	1	0	0
0425179672	718	13	328	734	531	10141	0	0	0
0425182738	912	23	1201	211	52	17129	7	0	0
042518885X	30	15	76	1237	1675	14545	7	210	35.7
042518885X	30	22	108	1388	314	7309	7	0	0
042518885X	904	15	76	1237	1675	14545	1	210	35.7
042518885X	904	22	108	1388	314	7309	1	0	0
0425189244	472	4	578	434	508	21131	5	0	0
0425193071	495	2	149	982	986	4276	8	0	0
0425193071	495	3	1421	1455	721	16230	8	0	0
0425193071	495	23	810	186	159	11961	8	0	0
0425194833	502	7	30	200	1173	81	0	0	0
0425194833	502	13	240	145	834	15012	0	0	0
0425194868	539	23	332	302	182	12792	4	0	0
042519678X	995	3	1471	1373	1216	14428	10	0	0
042519678X	995	7	1084	155	1199	11264	10	0	0
042519678X	995	12	48	1408	1196	17540	10	60	10.2
0435086685	277	4	800	238	117	10470	6	354	60.18
0435086685	277	10	587	557	682	15826	6	0	0
0435120875	277	2	475	403	575	4981	7	246	41.82
0435120875	277	9	148	1175	1450	12075	7	0	0
0435120875	277	15	220	28	59	6986	7	54	9.18
0435120875	277	18	517	349	914	11786	7	0	0
0435120875	277	19	95	82	20	19311	7	0	0
0435120875	573	2	475	403	575	4981	5	246	41.82
0435120875	573	9	148	1175	1450	12075	5	0	0
0435120875	573	15	220	28	59	6986	5	54	9.18
0435120875	573	18	517	349	914	11786	5	0	0
0435120875	573	19	95	82	20	19311	5	0	0
0435907182	517	7	95	82	1255	15359	8	0	0
0435907182	517	17	200	1250	1145	10507	8	0	0
0435907182	517	19	696	1235	504	21993	8	0	0
0435907182	552	7	95	82	1255	15359	4	0	0
0435907182	552	17	200	1250	1145	10507	4	0	0
0435907182	552	19	696	1235	504	21993	4	0	0
0439045606	933	24	380	45	1068	18117	7	0	0
0439078415	770	14	960	232	240	4337	0	0	0
0439087589	807	21	22	546	716	21044	6	0	0
0439087589	807	21	458	1329	1293	1488	6	0	0
0439101336	389	23	582	849	1445	3276	5	0	0
0439115183	770	6	709	162	1359	12355	2	0	0
0439161673	277	21	115	547	767	8456	10	0	0
0439163099	741	17	563	1230	1419	19432	4	0	0
0439163099	741	18	1364	1040	218	12180	4	0	0
043919105X	918	21	205	1496	1494	2545	2	0	0
0439200954	810	24	223	195	1385	8434	7	0	0
0439202272	95	12	1039	461	304	14008	5	332	56.44
0439202272	95	16	91	1148	666	274	5	0	0
043922165X	828	24	57	343	1107	15103	5	105	17.85
0439282748	736	22	629	727	789	3951	7	0	0
0439291283	495	22	858	256	583	11752	0	0	0
0439291283	495	24	129	1495	1494	11855	0	0	0
043938074X	750	9	5	184	1449	10489	2	0	0
0439434548	729	6	40	598	581	17458	2	0	0
0439434548	729	24	1233	375	763	17829	2	0	0
0440102464	200	4	983	86	185	18185	0	0	0
0440102464	200	20	1435	38	12	16321	0	0	0
0440118212	721	9	1266	315	665	21898	2	0	0
0440121418	642	21	738	1309	1290	19034	4	0	0
0440129389	269	5	9	397	283	12428	7	0	0
0440129389	269	11	355	851	1183	13864	7	0	0
0440129389	269	14	1129	263	922	12871	7	0	0
0440144566	265	20	1166	84	558	10035	4	110	18.7
0440154138	265	4	338	1500	1746	21565	9	264	44.88
0440154138	265	4	1246	1386	137	10891	9	0	0
0440158532	137	21	717	686	95	8807	8	0	0
0440176492	424	22	845	1461	1479	10789	1	0	0
0440196000	168	11	1285	973	1233	7993	5	0	0
0440200172	703	18	178	1320	320	15590	6	0	0
0440200172	703	19	1312	483	735	8317	6	0	0
0440201071	490	13	842	198	613	14922	2	130	22.1
0440208955	286	8	1160	1061	503	12004	8	0	0
0440208955	286	18	290	361	1037	20963	8	0	0
0440209293	69	8	722	1064	1416	15078	1	0	0
0440212359	45	20	1384	242	1319	19740	9	0	0
0440213568	467	7	218	475	484	14810	5	0	0
0440213568	467	9	926	814	1206	4114	5	0	0
0440213568	467	14	1204	1169	992	6718	5	0	0
0440213673	789	7	1195	1302	995	18285	7	0	0
0440213673	789	17	87	1033	743	1682	7	0	0
0440213673	789	24	228	52	712	14966	7	0	0
0440213991	229	20	765	698	765	16611	9	0	0
0440217008	360	2	1055	901	524	6778	9	0	0
0440217989	250	8	1348	328	131	14417	0	0	0
0440218667	737	17	390	1463	133	17833	9	0	0
0440219337	433	12	122	381	1526	382	10	276	46.92
0440219515	321	4	454	1443	1736	19820	3	334	56.78
0440219515	321	14	629	727	1212	5282	3	0	0
044021971X	457	11	334	85	482	19102	5	0	0
0440219892	590	6	1194	549	946	20572	4	198	33.66
0440219892	590	10	1447	638	271	12266	4	0	0
0440220408	835	17	232	463	1468	4719	9	0	0
0440220408	835	21	1090	1239	186	8206	9	0	0
0440220602	771	22	214	1229	1141	19378	8	0	0
0440220602	771	23	1122	330	1122	21847	8	0	0
0440220696	737	24	183	476	1345	626	1	0	0
0440220734	648	1	931	1140	931	13212	10	0	0
0440220734	648	2	1447	638	1222	18097	10	0	0
0440223032	740	1	1250	151	1140	7365	4	0	0
0440223032	740	17	289	1353	68	10254	4	0	0
0440223806	775	16	585	856	1416	15182	7	0	0
0440223806	775	19	219	1453	1241	20388	7	180	30.6
0440223989	508	4	1454	1348	638	18259	3	0	0
0440223989	508	13	841	1479	314	12263	3	0	0
0440224349	328	17	317	1389	1082	13483	9	41	6.97
0440224764	407	11	683	446	171	14724	3	108	18.36
0440224764	407	13	148	1175	753	19545	3	0	0
0440224764	407	14	1145	930	247	21806	3	0	0
0440226295	943	4	1049	1303	272	12235	0	0	0
0440226295	943	5	1272	942	620	20809	0	112	19.04
0440226295	943	9	839	1039	1434	12868	0	266	45.22
0440227259	620	23	244	1322	799	19825	5	283	48.11
044023509X	255	3	1265	904	538	7677	8	0	0
044023509X	255	13	119	805	682	8661	8	0	0
044023509X	255	24	701	233	1152	20502	8	233	39.61
0440236061	882	7	452	47	714	9372	5	237	40.29
0440236908	367	10	262	1245	1408	9926	2	0	0
0440236908	367	12	1326	1460	904	10023	2	0	0
0440236908	994	10	262	1245	1408	9926	6	0	0
0440236908	994	12	1326	1460	904	10023	6	0	0
0440236991	352	17	1456	227	945	13394	1	0	0
0440237262	675	6	362	1114	23	19636	10	0	0
0440237262	675	22	995	1484	34	16050	10	0	0
0440238412	64	9	525	1130	1224	19391	5	6	1.02
0440295556	1	1	311	762	311	15710	4	0	0
0440330912	419	5	1353	6	2	16169	8	0	0
0440330912	419	6	669	147	402	10336	8	0	0
0440383145	47	18	86	337	1471	257	9	0	0
0440383145	47	24	1412	64	507	21970	9	0	0
0440400090	690	7	1215	459	602	19060	10	0	0
0440400090	690	12	499	531	1170	9094	10	0	0
0440400090	690	22	755	1133	753	4290	10	0	0
0440400090	772	7	1215	459	602	19060	3	0	0
0440400090	772	12	499	531	1170	9094	3	0	0
0440400090	772	22	755	1133	753	4290	3	0	0
0440404541	421	1	171	836	171	13217	9	0	0
0440404541	421	1	202	1364	70	2645	9	0	0
0440412234	667	13	38	1207	431	21516	4	135	22.95
0440472415	98	3	466	201	1375	1532	6	0	0
0440472415	98	6	581	230	100	2033	6	138	23.46
0440472431	425	7	701	233	694	10560	6	0	0
0440472431	425	13	1079	915	341	19112	6	0	0
0440486300	726	9	15	241	1222	13024	3	30	5.1
0440496039	860	4	119	805	1036	21986	1	0	0
0440496039	860	12	86	337	732	4670	1	0	0
0440500338	709	11	1028	646	736	14532	0	0	0
0440910927	661	9	1313	659	425	11451	9	48	8.16
0440910927	661	16	879	676	749	14695	9	0	0
0440984831	181	1	1398	102	1201	12405	9	0	0
0440984831	181	11	224	1155	393	14846	9	266	45.22
0440984831	181	17	691	1368	1103	17001	9	0	0
0440984831	181	24	1373	436	747	21964	9	0	0
0440984831	257	1	1398	102	1201	12405	7	0	0
0440984831	257	11	224	1155	393	14846	7	266	45.22
0440984831	257	17	691	1368	1103	17001	7	0	0
0440984831	257	24	1373	436	747	21964	7	0	0
0441003176	790	24	769	1334	754	14214	10	340	57.8
0441003494	585	18	381	42	961	11382	9	0	0
0441003494	585	20	692	297	123	14930	9	0	0
0441003745	98	24	345	122	1581	10382	4	187	31.79
0441005373	297	16	129	1495	1513	8989	1	0	0
0441005748	570	12	1473	23	1197	14923	10	0	0
0441005748	570	22	892	61	1462	17943	10	0	0
0441005837	327	5	247	1066	1341	805	7	110	18.7
0441005837	327	18	682	981	401	12818	7	0	0
0441010210	867	9	1238	607	1096	9207	0	0	0
0441010210	867	17	652	316	935	15858	0	0	0
0441023622	197	1	42	56	1600	14494	3	225	38.25
0441068804	766	13	397	616	180	7047	6	70	11.9
0441110894	584	13	160	426	997	9015	8	26	4.42
0441110894	584	20	57	343	599	14468	8	147	24.99
0441110894	665	13	160	426	997	9015	1	26	4.42
0441110894	665	20	57	343	599	14468	1	147	24.99
0441117732	723	11	526	1301	108	1759	10	0	0
0441117732	723	19	351	511	737	19977	10	0	0
0441132448	255	17	969	506	1259	19539	6	0	0
0441132456	580	1	798	1315	394	14238	5	0	0
0441132456	580	17	228	52	241	3474	5	0	0
0441132456	898	1	798	1315	394	14238	5	0	0
0441132456	898	17	228	52	241	3474	5	0	0
0441167128	268	9	186	293	5	17380	0	0	0
0441358489	548	17	1193	1143	965	21214	8	0	0
0441366945	780	10	668	457	67	15138	9	0	0
0441385540	511	5	1412	64	172	10655	4	0	0
0441385540	511	18	78	703	1622	11763	4	233	39.61
0441694543	499	15	1100	1082	1384	13472	5	283	48.11
0441775578	262	1	1227	1470	1356	17588	2	127	21.59
0441787134	276	14	1436	1102	1190	21123	0	0	0
0441798411	115	6	210	1497	1517	13833	9	0	0
0441798411	115	18	1025	1258	1018	17631	9	0	0
0441798411	115	20	461	1035	1444	18616	9	0	0
0441813046	554	22	451	217	1264	21412	4	0	0
0441873804	452	1	823	1352	1105	3511	7	0	0
0441873804	452	2	354	522	113	7054	7	0	0
0445046368	910	1	1350	243	157	17386	6	0	0
0445201339	92	5	1336	118	1230	14952	7	0	0
0445201339	92	21	757	1508	404	16730	7	0	0
0445205474	343	7	689	477	811	19106	5	0	0
0445205474	343	11	450	643	1021	20192	5	0	0
0445406518	309	12	555	831	311	21686	1	118	20.06
0445406518	309	12	632	1122	1015	19661	1	0	0
0446300152	55	2	1380	190	748	10166	7	0	0
0446300152	55	16	1332	765	1301	10539	7	331	56.27
0446300152	55	19	780	1509	1119	21436	7	0	0
0446300152	926	2	1380	190	748	10166	2	0	0
0446300152	926	16	1332	765	1301	10539	2	331	56.27
0446300152	926	19	780	1509	1119	21436	2	0	0
0446305618	183	22	720	91	1394	16955	7	0	0
0446322865	745	5	158	367	1329	17559	4	0	0
0446327026	372	15	1484	907	431	17510	8	0	0
0446328103	465	11	960	232	396	17692	0	0	0
0446328103	465	16	96	693	175	1204	0	0	0
0446341851	472	13	36	196	889	6219	0	0	0
0446350109	511	6	186	293	179	17742	2	0	0
0446353507	919	19	691	1368	572	9128	6	0	0
0446353728	165	20	1388	1444	679	17719	10	0	0
0446356018	722	8	511	757	1634	12385	1	224	38.08
0446356034	9	4	845	1461	598	11515	8	0	0
0446356034	9	19	105	43	1336	16423	8	0	0
0446357588	4	10	403	1008	336	9238	8	162	27.54
0446357588	4	13	287	1342	1252	12099	8	126	21.42
0446357588	911	10	403	1008	336	9238	4	162	27.54
0446357588	911	13	287	1342	1252	12099	4	126	21.42
0446358592	322	24	72	726	437	12508	4	0	0
0446361143	284	20	734	887	1141	12374	0	0	0
0446395366	924	12	157	1041	1455	8416	6	0	0
0446400181	535	8	1260	1193	958	19920	5	0	0
0446403865	360	3	418	1042	1588	10550	10	218	37.06
044651604X	826	2	558	672	604	11235	5	0	0
0446517410	81	12	1087	1116	227	17978	6	0	0
0446521507	716	14	161	552	887	17472	7	0	0
0446521531	852	18	767	1019	146	20896	5	139	23.63
0446521531	852	24	876	239	1061	9555	5	0	0
0446522384	26	17	255	34	1423	17868	3	0	0
0446530662	971	7	442	1246	1420	4120	5	0	0
0446530662	971	14	1268	1435	375	16878	5	137	23.29
0446600253	245	3	1241	424	605	12872	6	214	36.38
0446602620	435	17	664	1009	1655	18965	4	108	18.36
0446603333	576	21	435	350	1392	14559	1	0	0
0446604453	441	13	652	316	652	17471	9	0	0
0446606138	473	24	445	74	427	13518	1	168	28.56
0446608262	88	10	1091	962	148	14112	3	0	0
0446610038	663	7	950	395	1257	4347	5	0	0
0446610518	943	24	1011	244	1424	16296	3	0	0
0446610879	465	11	1305	220	826	9772	6	0	0
0446611239	893	2	47	560	226	15566	8	287	48.79
0446611239	893	4	36	196	1197	6225	8	0	0
0446611298	365	18	1129	263	792	12737	6	192	32.64
044661176X	420	2	302	753	460	12432	5	0	0
044661176X	420	23	513	136	865	7796	5	0	0
044661193X	670	16	444	1478	295	12174	0	80	13.6
044661369X	455	1	872	274	140	9024	7	0	0
0446613924	133	5	57	343	949	16195	4	0	0
0446672300	341	3	295	1174	526	7851	5	0	0
0446677167	578	8	1339	435	800	20085	1	160	27.2
0446677760	968	16	704	940	1473	12375	1	0	0
0446677760	968	19	659	1181	876	14036	1	0	0
0446679232	911	3	1164	292	914	9998	0	0	0
0446690155	982	22	1471	1373	1155	12342	3	339	57.63
0446691313	376	13	386	812	1552	15436	8	275	46.75
0446691313	376	19	472	1201	1001	9789	8	0	0
0446815624	604	19	760	374	1295	9736	7	75	12.75
0448417065	764	23	289	1353	1335	21550	2	0	0
0448418738	96	3	88	396	1159	4225	5	0	0
0448418738	96	20	178	1320	1085	10497	5	0	0
0449002535	511	11	921	623	681	21892	5	100	17
0449002594	398	3	884	482	247	17264	2	0	0
0449002594	398	15	76	1237	590	10041	2	0	0
0449130045	264	6	328	734	911	12193	5	0	0
0449131793	203	6	835	637	1286	14798	3	0	0
0449131793	203	11	378	885	872	10220	3	0	0
0449131793	203	13	1077	160	64	9016	3	0	0
0449131793	203	21	441	286	554	20283	3	0	0
0449131793	203	23	533	430	768	14057	3	0	0
0449132870	745	1	90	345	240	19258	7	0	0
0449132870	745	2	748	725	1415	14513	7	0	0
0449137686	995	24	484	924	184	11326	2	0	0
0449138801	200	10	638	1145	1094	10074	1	0	0
0449139344	987	6	675	533	802	17059	2	60	10.2
0449139344	987	21	49	329	1577	21352	2	292	49.64
0449146138	215	1	1050	371	175	19257	6	0	0
0449146138	215	3	419	1121	546	7221	6	0	0
0449147363	437	13	1108	811	1108	8373	0	0	0
0449200817	419	23	850	994	1564	9051	4	338	57.46
0449202712	717	1	4	384	128	6623	6	0	0
0449202712	717	24	69	1289	1423	4862	6	0	0
0449204995	251	10	138	1090	491	12018	4	66	11.22
044920703X	485	22	441	286	577	19660	9	0	0
0449207870	543	6	568	536	713	5530	6	0	0
0449209628	342	20	376	964	363	5797	7	0	0
0449211584	210	19	496	934	479	8350	8	0	0
0449211584	210	24	227	1191	994	21204	8	0	0
0449211584	962	19	496	934	479	8350	10	0	0
0449211584	962	24	227	1191	994	21204	10	0	0
0449212645	453	18	1399	307	622	19318	5	100	17
0449212653	649	7	973	995	668	9569	4	304	51.68
0449212742	543	23	188	454	393	21601	8	0	0
0449213439	46	24	1253	641	904	20006	8	0	0
0449216578	961	15	719	317	422	13047	2	0	0
0449216578	961	24	1339	435	85	12267	2	46	7.82
0449219402	493	3	789	438	389	3309	8	0	0
0449219402	493	17	189	78	433	20228	8	101	17.17
0449219402	493	19	305	355	250	9347	8	0	0
0449219402	493	20	206	14	882	11093	8	0	0
0449219887	517	24	861	73	624	8461	3	0	0
044922368X	40	16	513	136	552	1703	4	0	0
0449224562	922	22	1011	244	847	21205	0	0	0
0449227944	550	11	1119	1519	1191	8299	7	0	0
0449227944	550	12	1375	815	912	16091	7	0	0
0449230953	476	18	842	198	61	15509	8	0	0
0449230953	476	23	480	496	74	13733	8	0	0
0449236978	880	11	896	1513	844	11387	9	0	0
0449236978	880	12	937	1418	1121	18595	9	0	0
0449236978	880	23	387	976	1388	11410	9	0	0
0449236978	880	24	1211	107	1148	8799	9	0	0
0449238954	824	16	93	710	1009	21325	10	0	0
0449240835	53	10	851	21	359	21239	8	249	42.33
0449242722	865	8	151	161	350	3270	2	0	0
0449242722	865	12	582	849	1490	12752	2	0	0
0449242722	865	16	851	21	156	15281	2	88	14.96
0449242722	865	17	591	1274	1338	18552	2	311	52.87
0449244679	866	22	333	1028	709	13340	6	0	0
0449245314	597	8	244	1322	1490	14291	2	0	0
0449245314	597	23	1446	166	1265	21423	2	144	24.48
0449702146	580	9	319	813	665	13524	9	0	0
0449907570	198	12	543	1200	425	15487	7	0	0
0449908119	141	18	157	1041	455	17283	4	0	0
0449911519	592	6	938	1000	453	14796	7	0	0
0449912175	498	16	156	1142	675	17130	5	46	7.82
0449912175	498	23	473	881	1732	19464	5	278	47.26
0450430057	756	17	155	1319	571	8209	8	0	0
0451110404	652	14	125	650	7	394	8	0	0
0451122143	617	23	1028	646	117	11548	3	322	54.74
0451125487	709	17	935	986	372	5616	10	0	0
0451127927	298	20	439	526	517	2757	4	0	0
0451136179	53	9	31	1168	941	2673	10	0	0
0451136179	53	12	326	561	1230	18714	10	0	0
0451136179	53	24	1389	926	33	13865	10	248	42.16
0451137922	387	21	491	583	1286	1628	5	75	12.75
0451146026	886	6	546	835	1121	9860	10	0	0
0451146026	886	22	1308	631	1068	8280	10	145	24.65
0451150457	622	6	1260	1193	1224	7550	0	347	58.99
0451151259	584	23	1001	400	1398	12081	2	0	0
0451155009	9	11	410	251	347	16550	6	0	0
0451155009	9	18	212	666	600	712	6	0	0
0451155009	502	11	410	251	347	16550	6	0	0
0451155009	502	18	212	666	600	712	6	0	0
0451157699	963	2	497	566	155	13658	5	0	0
0451157699	963	23	1388	1444	376	10202	5	0	0
0451160118	628	20	256	465	803	11919	6	243	41.31
0451175816	373	2	249	679	564	14099	7	0	0
0451179900	460	5	339	950	910	4810	10	0	0
0451179900	460	23	13	634	504	10798	10	238	40.46
0451179900	893	5	339	950	910	4810	0	0	0
0451179900	893	23	13	634	504	10798	0	238	40.46
0451182596	359	7	118	1075	1043	9874	5	0	0
0451184149	773	7	132	1385	1180	19278	7	0	0
0451184734	808	16	516	193	1147	5615	6	0	0
0451185064	919	1	862	850	1584	12864	9	295	50.15
0451185064	919	24	742	664	351	6638	9	0	0
0451185099	364	21	546	835	57	6632	3	0	0
0451188586	308	6	829	1437	421	19335	6	282	47.94
0451188586	308	9	834	36	463	12475	6	0	0
0451188586	308	21	1156	1293	796	18063	6	189	32.13
0451190157	187	12	219	1453	836	15701	3	0	0
0451190408	663	12	734	887	161	11691	3	0	0
0451192303	548	17	1125	756	1096	13447	6	0	0
0451197127	345	6	152	970	225	19658	9	11	1.87
0451197127	345	9	1218	839	869	17650	9	0	0
0451197127	345	12	288	440	527	16294	9	0	0
0451197127	862	6	152	970	225	19658	2	11	1.87
0451197127	862	9	1218	839	869	17650	2	0	0
0451197127	862	12	288	440	527	16294	2	0	0
0451197127	876	6	152	970	225	19658	2	11	1.87
0451197127	876	9	1218	839	869	17650	2	0	0
0451197127	876	12	288	440	527	16294	2	0	0
0451197143	82	8	97	946	553	15810	1	0	0
0451197143	82	18	298	1421	1049	10381	1	0	0
0451197968	614	11	40	598	382	12133	8	227	38.59
0451197968	614	12	824	1199	1084	17531	8	0	0
0451198492	433	14	903	974	637	19289	6	96	16.32
0451199537	914	11	18	1209	1464	18742	8	0	0
0451199537	914	11	788	88	1214	12585	8	0	0
0451202341	280	21	610	987	636	2308	5	0	0
0451203267	159	12	29	1096	469	9664	9	0	0
0451203917	925	2	1388	1444	717	17429	3	0	0
0451203917	925	8	995	1484	420	5440	3	0	0
0451203917	925	12	493	410	1172	19804	3	0	0
0451204212	291	9	167	1412	1002	15797	3	0	0
0451204212	291	10	1113	391	1019	17040	3	0	0
0451204700	308	24	537	1045	630	9642	8	0	0
0451205081	431	4	1079	915	646	13288	2	291	49.47
0451205421	646	7	112	1494	1518	15350	7	0	0
0451205510	688	5	430	1182	261	21695	9	335	56.95
0451205510	688	17	475	403	169	1578	9	0	0
0451207629	966	4	971	724	1200	16536	7	215	36.55
0451208846	495	24	380	45	497	1214	3	0	0
0451210875	588	6	202	1364	713	10837	9	322	54.74
0451210875	588	12	469	313	481	13653	9	204	34.68
0451210875	588	16	744	149	1030	16465	9	0	0
0451211529	462	18	89	900	1362	8730	10	0	0
0451400496	903	12	939	910	53	21754	7	147	24.99
0451401271	798	8	670	1344	94	21501	8	0	0
0451401271	798	21	83	259	768	12559	8	0	0
0451402081	516	11	864	1261	1508	16467	5	267	45.39
0451405145	633	13	421	1091	217	15707	9	0	0
0451405145	633	19	118	1075	776	12880	9	0	0
0451405498	25	6	154	119	1013	14192	8	0	0
0451405498	25	20	673	538	232	16747	8	0	0
0451405498	807	6	154	119	1013	14192	9	0	0
0451405498	807	20	673	538	232	16747	9	0	0
0451405668	997	16	983	86	729	17804	0	0	0
0451408039	773	12	1203	1238	630	7367	2	4	0.68
0451408322	757	18	699	1223	893	18144	10	0	0
0451408470	69	20	389	606	671	8634	9	0	0
0451409159	738	1	838	1376	1337	12055	1	0	0
0451409884	754	10	1287	33	1012	12192	9	0	0
0451409884	754	18	1202	271	102	7366	9	0	0
0451410386	490	5	300	783	712	6351	2	16	2.72
0451410386	490	23	274	1446	554	893	2	264	44.88
0451450469	231	9	111	1369	58	16615	8	249	42.33
0451450469	231	15	790	66	508	11978	8	150	25.5
0451450469	231	16	903	974	475	13437	8	0	0
0451450523	69	5	1022	931	28	12480	9	0	0
0451450523	69	11	1128	523	167	18960	9	0	0
0451451538	790	4	805	580	1466	14006	10	0	0
0451456211	938	8	837	652	633	16626	8	0	0
0451456211	938	10	443	18	933	18222	8	0	0
0451456211	938	13	1271	1405	1352	17725	8	0	0
0451456696	14	13	586	861	274	7406	6	0	0
0451456696	14	19	377	445	68	7973	6	0	0
0451457269	348	17	1300	1164	526	21126	7	0	0
0451457978	426	18	1013	624	1312	10129	6	0	0
0451459954	738	5	1299	1290	279	18468	3	114	19.38
0451519167	724	7	215	140	1007	10663	0	220	37.4
0451519167	724	8	435	350	781	12959	0	0	0
0451521412	855	18	170	487	38	11329	9	0	0
0451522664	139	4	53	1216	330	204	4	0	0
0451523350	890	19	549	947	798	3374	3	176	29.92
0451523504	759	2	68	807	1404	14689	8	0	0
0451524004	103	21	831	1433	1260	18744	1	0	0
0451525442	578	12	873	1057	1363	3749	7	26	4.42
0451527453	82	19	991	520	609	4526	9	0	0
0451527461	808	21	1411	908	952	12322	1	0	0
0451528212	115	6	107	390	1123	19530	4	0	0
0451528212	115	17	34	800	3	8593	4	0	0
0451528212	407	6	107	390	1123	19530	2	0	0
0451528212	407	17	34	800	3	8593	2	0	0
0451528409	62	11	1292	299	523	11579	4	0	0
0451620879	124	21	1124	431	690	9167	1	0	0
0451625749	807	23	1165	689	746	19496	1	0	0
0451628268	97	11	902	1136	610	7960	1	0	0
0451628268	97	15	93	710	1701	16432	1	174	29.58
0451628268	97	15	1262	471	689	11941	1	188	31.96
0451628268	792	11	902	1136	610	7960	5	0	0
0451628268	792	15	93	710	1701	16432	5	174	29.58
0451628268	792	15	1262	471	689	11941	5	188	31.96
0452261376	878	8	679	1184	986	10562	3	350	59.5
0452266696	762	23	1427	67	1045	12439	8	345	58.65
0452268737	854	9	558	672	631	17200	7	0	0
0452270251	574	10	1310	97	732	9379	0	0	0
0452270251	574	15	573	51	1166	7329	0	6	1.02
0452270251	930	10	1310	97	732	9379	1	0	0
0452270251	930	15	573	51	1166	7329	1	6	1.02
0452271215	563	15	939	910	417	4233	7	291	49.47
0452275164	225	5	913	104	701	12518	5	0	0
0452275164	225	20	373	318	287	13551	5	0	0
0452275334	343	11	1254	433	418	7458	1	0	0
0452275830	814	15	471	1362	1315	17393	8	0	0
0452276306	221	1	888	1512	1546	5298	8	212	36.04
0452276306	221	8	1228	12	1143	14437	8	0	0
0452276764	40	12	93	710	210	1253	5	0	0
0452277191	709	20	541	1504	994	19657	9	0	0
0452278902	398	9	88	396	1190	16414	1	0	0
0452279275	116	11	1080	1213	1302	21959	4	0	0
0452279275	116	14	994	1515	1523	21687	4	0	0
0452279275	116	22	1245	989	1279	19691	4	0	0
0452279275	116	23	440	115	828	10912	4	0	0
0452279275	525	11	1080	1213	1302	21959	3	0	0
0452279275	525	14	994	1515	1523	21687	3	0	0
0452279275	525	22	1245	989	1279	19691	3	0	0
0452279275	525	23	440	115	828	10912	3	0	0
0452281148	395	12	1020	1294	1506	10802	1	63	10.71
0452281148	395	20	226	303	377	18594	1	15	2.55
0452281679	875	9	371	76	1253	14352	4	0	0
0452282659	552	8	114	439	800	21329	9	0	0
